time,CuClamp1[C],Getter[C],CuClamp2[C],bot-tank-lks[C],top-tank-lks[C],Med-bench[C],Det-bench[C],bot-tank-pt100[C],top-tank-pt100[C],EMCCDBack[C],Reject[C],Coldhead[C],DOBC-PV[C],NUVU-in[C],NUVU-out[C],Dewar-water[C]
08/31/17 07:02:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.151927,14.974443,20.825244,21.042762,-98.678131,023.4   ,-161.05 ,40.291454,16.386892,9.535712,12.922856
08/31/17 07:03:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.307777,15.016759,21.341560,21.132556,-99.131500,023.5   ,-161.25 ,40.271842,16.546354,9.445144,12.803905
08/31/17 07:04:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.305196,15.091846,20.988576,21.046375,-99.131729,023.5   ,-161.45 ,40.294548,16.488813,9.472237,12.554907
08/31/17 07:05:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.277072,14.937287,20.823696,20.881753,-99.133071,023.4   ,-161.65 ,40.134571,16.442884,9.378057,12.499689
08/31/17 07:06:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.428792,15.098039,20.936454,21.005865,-99.901153,023.4   ,-161.75 ,40.305900,16.474363,9.437662,12.205278
08/31/17 07:07:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.355255,15.084363,20.991415,21.051019,-99.636077,023.2   ,-161.95 ,40.228237,16.353607,9.214208,12.030076
08/31/17 07:08:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.267267,14.846461,20.965869,20.974386,-99.997573,023.1   ,-162.15 ,40.163986,16.513841,9.275103,11.710121
08/31/17 07:09:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.338224,14.946318,20.868078,21.103141,-100.353469,023.0   ,-162.35 ,40.264877,16.473848,9.129317,11.941057
08/31/17 07:10:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.260299,14.847234,21.288663,21.106496,-100.050598,023.0   ,-162.45 ,40.134571,16.326513,9.143508,11.636067
08/31/17 07:11:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.421827,14.817819,20.967161,21.340011,-100.280761,022.9   ,-162.65 ,40.142829,16.336576,9.188664,11.534661
08/31/17 07:12:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.239400,14.570628,20.924070,21.258476,-100.749908,022.8   ,-162.85 ,40.209915,16.371667,9.063520,11.282309
08/31/17 07:13:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.369705,14.627136,21.026248,21.133588,-100.771102,022.6   ,-163.05 ,40.233139,16.493457,8.991787,11.591686
08/31/17 07:14:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.310615,14.515151,20.983932,21.263120,-100.813354,022.6   ,-163.15 ,40.212238,16.383794,8.881867,12.541489
08/31/17 07:15:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.173086,14.484704,21.017992,21.045085,-101.064056,022.7   ,-163.35 ,40.209915,16.451656,9.038491,12.832288
08/31/17 07:16:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.292812,14.635135,20.847951,20.949098,-101.401123,023.0   ,-163.55 ,40.241912,16.557964,9.080807,13.537738
08/31/17 07:17:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.331001,14.819625,20.607469,21.522438,-101.640213,023.2   ,-163.65 ,40.160114,16.517971,9.071518,13.357118
08/31/17 07:18:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.357578,14.996376,20.635593,21.529148,-101.939926,023.4   ,-163.85 ,40.207592,16.580671,9.067390,12.925952
08/31/17 07:19:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.439113,14.893938,20.699327,21.479089,-102.087890,023.4   ,-163.95 ,40.209915,16.525968,9.093193,12.801583
08/31/17 07:20:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.379508,15.070688,20.581924,21.308790,-102.177749,023.4   ,-164.15 ,40.142570,16.390762,8.973726,12.407315
08/31/17 07:21:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.482463,15.409737,20.790927,21.419742,-102.342620,023.4   ,-164.25 ,40.258167,16.424306,8.835938,12.455824
08/31/17 07:22:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.222627,15.115585,21.000703,21.399616,-102.795440,023.3   ,-164.45 ,40.262809,16.463268,9.018623,12.181023
08/31/17 07:23:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.198631,14.978571,20.808988,21.393682,-102.712158,023.2   ,-164.65 ,40.224365,16.328062,8.792073,12.164252
08/31/17 07:24:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.238883,15.112230,20.869367,21.372266,-103.059860,023.1   ,-164.75 ,40.286033,16.486490,8.618162,11.911383
08/31/17 07:25:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.230884,14.909420,20.867046,21.345689,-103.394012,023.0   ,-164.95 ,40.251457,16.397212,8.769883,11.598136
08/31/17 07:26:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.412021,15.073784,20.871173,21.355236,-103.467803,022.9   ,-165.05 ,40.163726,16.530614,8.548752,11.577236
08/31/17 07:27:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.384927,14.908388,20.999156,21.528373,-103.410827,022.8   ,-165.25 ,40.148761,16.565448,8.729888,11.391971
08/31/17 07:28:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.394733,14.708931,20.802537,21.591590,-103.725891,022.7   ,-165.35 ,40.188240,16.464300,8.568363,11.434804
08/31/17 07:29:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.323516,14.653197,21.160940,21.435224,-103.537796,022.6   ,-165.55 ,40.201915,16.491651,8.597262,11.154584
08/31/17 07:30:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.353706,14.459934,20.895429,21.557271,-103.846450,022.5   ,-165.75 ,40.137668,16.408050,8.506435,11.858488
08/31/17 07:31:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.413827,14.491413,20.862401,21.637262,-103.730712,022.6   ,-165.85 ,40.248619,16.440303,8.350328,12.610899
08/31/17 07:32:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.268556,14.642876,20.750932,21.560626,-104.094406,022.7   ,-166.05 ,40.215591,16.556158,8.483470,13.036646
08/31/17 07:33:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.400926,14.750216,20.451877,21.670289,-104.512069,023.0   ,-166.15 ,40.248619,16.468944,8.490438,13.067352
08/31/17 07:34:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.468788,14.801564,21.001478,21.539211,-104.806167,023.2   ,-166.35 ,40.297386,16.573446,8.670800,13.168499
08/31/17 07:35:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.528392,14.980894,20.760478,21.703317,-104.813735,023.3   ,-166.45 ,40.203464,16.498876,8.567330,12.798228
08/31/17 07:36:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.630571,15.025532,21.068565,21.637002,-104.818328,023.3   ,-166.55 ,40.238815,16.453462,8.559331,12.740945
08/31/17 07:37:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.518844,15.061399,20.609790,21.618425,-104.851593,023.3   ,-166.75 ,40.251716,16.465074,8.422060,12.290944
08/31/17 07:38:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.583093,15.068623,20.669137,21.501796,-105.182922,023.2   ,-166.85 ,40.112895,16.526742,8.229828,12.255078
08/31/17 07:39:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.491752,15.049787,20.855434,21.516761,-105.320663,023.2   ,-167.05 ,40.337898,16.483652,8.514950,11.926865
08/31/17 07:40:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.409440,15.130034,20.662944,21.601654,-105.132614,023.1   ,-167.15 ,40.393630,16.516164,8.221055,12.094326
08/31/17 07:41:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.580514,14.970830,21.216932,21.642681,-105.449798,023.0   ,-167.25 ,40.312610,16.454753,8.089977,11.756824
08/31/17 07:42:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.590061,14.947607,20.875043,21.780725,-105.533294,022.9   ,-167.45 ,40.340736,16.418113,8.294077,11.822105
08/31/17 07:43:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.695852,14.795629,21.254089,21.704864,-105.626785,022.8   ,-167.55 ,40.279842,16.555385,8.250987,11.447963
08/31/17 07:44:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.510587,14.812401,20.817504,21.624101,-105.741622,022.7   ,-167.75 ,40.299194,16.507133,8.161967,11.432482
08/31/17 07:45:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.656373,14.664292,20.716356,21.892969,-106.178268,022.6   ,-167.85 ,40.428466,16.573188,7.944448,11.287728
08/31/17 07:46:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.529167,14.614750,20.894138,21.781499,-106.221694,022.5   ,-168.05 ,40.442916,16.596410,8.153452,11.068403
08/31/17 07:47:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.549808,14.770600,20.773382,21.894001,-106.503570,022.4   ,-168.15 ,40.378665,16.483911,8.296658,11.830620
08/31/17 07:48:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.685274,14.515151,21.147006,21.877487,-106.272537,022.5   ,-168.25 ,40.436466,16.495264,8.138486,12.477756
08/31/17 07:49:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.490978,14.622234,20.855176,21.793111,-106.604736,022.7   ,-168.45 ,40.420207,16.574478,8.303109,13.094962
08/31/17 07:50:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.461305,14.594882,20.757640,21.763179,-106.542800,023.0   ,-168.55 ,40.447044,16.526485,7.899035,13.295450
08/31/17 07:51:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.580772,14.889809,20.529285,21.901483,-106.713775,023.0   ,-168.65 ,40.455299,16.480556,8.162483,12.968011
08/31/17 07:52:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.634958,15.130292,20.660881,21.830266,-107.502761,023.2   ,-168.85 ,40.435947,16.506875,8.102621,12.943241
08/31/17 07:53:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.618701,15.190671,20.678684,21.707445,-107.234725,023.4   ,-168.95 ,40.462783,16.477460,8.123779,12.787133
08/31/17 07:54:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.440662,15.107585,20.593793,21.835943,-107.180694,023.3   ,-169.05 ,40.450912,16.561576,8.271629,12.566518
08/31/17 07:55:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.727590,15.021662,20.803054,21.620231,-107.789794,023.2   ,-169.15 ,40.443431,16.412694,8.150872,12.539683
08/31/17 07:56:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.768100,15.080492,20.947034,21.748472,-107.944366,023.2   ,-169.25 ,40.497360,16.599248,8.078107,12.417119
08/31/17 07:57:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.533811,15.140613,20.824213,21.683191,-107.536849,023.1   ,-169.45 ,40.513359,16.573188,7.851300,12.162961
08/31/17 07:58:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.735589,15.243824,20.800474,21.840847,-107.944290,023.0   ,-169.55 ,40.475425,16.553319,8.134616,11.859519
08/31/17 07:59:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.533294,15.079461,20.823438,21.856328,-107.807128,022.9   ,-169.65 ,40.583282,16.571382,8.248148,11.823911
08/31/17 08:00:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.745910,14.915354,21.147523,21.687318,-107.951293,022.8   ,-169.75 ,40.435432,16.531129,8.022115,11.662644
08/31/17 08:01:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.629024,15.067850,20.762027,21.796724,-108.248748,022.7   ,-169.95 ,40.538127,16.573446,8.027792,11.643807
08/31/17 08:02:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.802419,14.874328,20.740354,21.832330,-108.354934,022.6   ,-170.05 ,40.612697,16.491394,7.811048,11.416742
08/31/17 08:03:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.679855,14.872779,20.901620,21.799303,-108.521133,022.5   ,-170.15 ,40.565738,16.496295,8.158354,11.417516
08/31/17 08:04:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.708238,14.715382,20.801506,21.841621,-108.650604,022.5   ,-170.25 ,40.640823,16.488555,7.781116,11.289792
08/31/17 08:05:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.666437,14.718736,20.763059,21.847038,-108.677993,022.5   ,-170.45 ,40.561092,16.506359,8.128682,11.804302
08/31/17 08:06:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.567871,14.646746,20.763576,21.797756,-108.788757,022.5   ,-170.55 ,40.648563,16.624279,7.923290,12.927759
08/31/17 08:07:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.736364,14.615783,21.208934,21.604234,-109.165481,022.7   ,-170.65 ,40.469749,16.497070,8.112684,13.149147
08/31/17 08:08:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.737911,14.860136,20.738288,21.792852,-109.251480,023.0   ,-170.75 ,40.698364,16.602346,7.931805,13.239974
08/31/17 08:09:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.608638,14.775244,20.686683,21.756471,-109.291458,023.1   ,-170.85 ,40.719005,16.648532,7.849751,13.276098
08/31/17 08:10:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.603994,15.047723,20.587858,21.851167,-109.558258,023.2   ,-170.95 ,40.640308,16.606990,8.100040,12.891893
08/31/17 08:11:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.832349,15.249502,20.667074,21.851942,-109.737869,023.2   ,-171.15 ,40.709457,16.584800,7.847687,12.773715
08/31/17 08:12:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.741783,15.082815,21.001220,21.783306,-109.781066,023.3   ,-171.25 ,40.692428,16.539129,8.065206,12.416088
08/31/17 08:13:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.778421,15.070945,20.749126,21.670804,-109.650863,023.2   ,-171.35 ,40.660434,16.669176,8.173836,12.565486
08/31/17 08:14:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.672115,15.319685,21.058502,21.799819,-110.002334,023.2   ,-171.45 ,40.732940,16.554868,7.885360,12.265398
08/31/17 08:15:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.662567,15.080492,20.687973,21.721120,-109.718048,023.0   ,-171.55 ,40.866081,16.609312,7.900583,11.976148
08/31/17 08:16:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.655342,15.117391,20.715841,21.759050,-110.082427,023.0   ,-171.65 ,40.668434,16.595895,7.771311,11.802495
08/31/17 08:17:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.648891,15.026565,20.710165,21.708477,-110.303817,022.9   ,-171.75 ,40.843116,16.482620,7.963542,11.640711
08/31/17 08:18:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.764230,15.008502,20.602050,21.816591,-110.452606,022.8   ,-171.85 ,40.882339,16.513841,7.745508,11.865712
08/31/17 08:19:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.799322,14.923611,21.093852,21.630037,-110.531021,022.7   ,-171.95 ,40.845954,16.508165,7.677647,11.630132
08/31/17 08:20:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.713140,14.789178,20.727451,21.597524,-110.765029,022.6   ,-172.15 ,40.852664,16.545837,7.753507,11.357396
08/31/17 08:21:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.837511,14.832527,21.077596,21.644227,-111.097366,022.5   ,-172.25 ,40.829441,16.699880,7.770279,11.387068
08/31/17 08:22:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.673404,14.634103,20.756608,21.689641,-110.774002,022.5   ,-172.35 ,40.842601,16.617828,7.740863,11.048277
08/31/17 08:23:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.758037,14.702481,20.532897,21.550821,-111.053100,022.4   ,-172.45 ,40.886981,16.604152,7.470965,11.924284
08/31/17 08:24:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.629281,14.688805,20.531351,21.376911,-111.105224,022.5   ,-172.55 ,40.932136,16.544805,7.618042,12.680309
08/31/17 08:25:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.671598,14.500186,20.789121,21.235252,-111.418945,022.7   ,-172.65 ,40.819377,16.479524,7.673776,13.252359
08/31/17 08:26:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.830802,14.786856,20.989868,21.208160,-111.668426,022.9   ,-172.75 ,40.859375,16.613698,7.771827,13.457491
08/31/17 08:27:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.750555,14.978830,20.618305,21.417936,-111.554229,023.0   ,-172.85 ,40.903495,16.595378,7.562307,13.114055
08/31/17 08:28:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.780227,15.134421,20.600759,21.609394,-112.025756,023.2   ,-172.95 ,40.882080,16.727489,7.637136,12.996136
08/31/17 08:29:14,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.863056,15.209765,20.675588,21.486057,-111.835662,023.2   ,-173.05 ,40.979873,16.533967,7.683065,12.741978
08/31/17 08:30:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.890665,15.201508,20.652624,21.420776,-112.157989,023.2   ,-173.15 ,41.030963,16.659627,7.418586,12.535813
08/31/17 08:31:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.764488,15.288206,20.780864,21.199386,-112.589096,023.2   ,-173.25 ,40.947620,16.672014,7.478706,12.286815
08/31/17 08:32:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.753393,15.130034,20.720485,21.411485,-112.265716,023.2   ,-173.35 ,41.135723,16.602346,7.473546,12.410927
08/31/17 08:33:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.752618,15.138549,20.454198,21.228801,-112.017120,023.1   ,-173.45 ,41.003353,16.595895,7.459612,12.073683
08/31/17 08:34:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.875957,15.072751,20.778799,21.530437,-112.257614,023.0   ,-173.55 ,40.968261,16.523389,7.373689,11.932025
08/31/17 08:35:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.831834,14.968250,20.583213,21.292276,-112.458679,023.0   ,-173.65 ,41.001804,16.685947,7.203648,11.674771
08/31/17 08:36:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.811191,14.867361,20.951679,21.221836,-112.604171,022.8   ,-173.75 ,41.115337,16.609571,7.314600,11.825460
08/31/17 08:37:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.866668,14.927998,20.820083,21.638809,-112.616424,022.8   ,-173.85 ,41.096759,16.533193,7.408265,11.777208
08/31/17 08:38:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.648633,14.707900,21.142877,21.185453,-112.948287,022.6   ,-173.95 ,41.090824,16.460430,7.389428,11.865970
08/31/17 08:39:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.785646,14.694481,20.677137,21.601654,-113.009307,022.5   ,-174.05 ,41.049026,16.665046,7.439744,11.359975
08/31/17 08:40:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.784614,14.705060,20.621660,21.198612,-112.873687,022.4   ,-174.15 ,41.103725,16.672788,7.126755,11.158971
08/31/17 08:41:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.696369,14.550760,20.700101,21.578689,-113.040100,022.4   ,-174.25 ,40.969810,16.672529,7.222484,11.375973
08/31/17 08:42:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.637796,14.537343,20.507352,21.375879,-113.048583,022.3   ,-174.35 ,41.092632,16.620923,7.428907,12.026980
08/31/17 08:43:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.818933,14.447548,21.002252,21.461801,-113.308059,022.4   ,-174.45 ,41.163074,16.698591,7.223258,12.711273
08/31/17 08:44:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.751844,14.667904,20.736482,21.485025,-113.421371,022.6   ,-174.55 ,41.028125,16.671754,7.267897,13.212622
08/31/17 08:45:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.676242,14.828141,21.177711,21.270086,-113.365234,022.8   ,-174.65 ,41.207714,16.628664,7.072311,13.461878
08/31/17 08:46:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.774293,14.881552,20.568506,21.535598,-113.657165,023.0   ,-174.75 ,41.252868,16.647243,7.293184,13.019101
08/31/17 08:47:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.883956,15.015469,20.624240,21.425420,-114.043319,023.1   ,-174.75 ,41.131595,16.612924,6.955682,13.100638
08/31/17 08:48:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.900211,15.166158,20.644367,21.451480,-114.132270,023.2   ,-174.85 ,41.247447,16.623247,7.189198,12.634380
08/31/17 08:49:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.787195,15.212346,20.564119,21.464124,-113.986183,023.2   ,-174.95 ,41.107856,16.540418,7.132689,12.616834
08/31/17 08:50:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.006004,15.122810,21.293310,21.375879,-114.119789,023.2   ,-175.05 ,41.162559,16.716651,7.103532,12.446535
08/31/17 08:51:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.837511,15.214152,20.616241,21.483476,-114.098045,023.1   ,-175.15 ,41.232742,16.596927,7.265316,12.378416
08/31/17 08:52:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.863056,15.033789,20.764350,21.483734,-114.043022,023.0   ,-175.25 ,41.139595,16.635631,7.162879,12.219985
08/31/17 08:53:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.860475,14.911484,20.859046,21.586946,-114.193099,023.0   ,-175.35 ,41.116626,16.779354,6.960843,11.898223
08/31/17 08:54:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.782808,14.957929,20.685134,21.689382,-114.395675,022.8   ,-175.45 ,41.250286,16.682851,6.718038,11.941573
08/31/17 08:55:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.903566,14.958961,21.000703,21.486572,-114.280311,022.8   ,-175.45 ,41.384464,16.664272,6.965487,11.797334
08/31/17 08:56:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.776100,14.822463,20.709648,21.634681,-114.165786,022.6   ,-175.55 ,41.250286,16.671754,6.944845,11.648968
08/31/17 08:57:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.923175,14.676420,21.182098,21.418970,-114.436874,022.6   ,-175.65 ,41.274284,16.811864,6.841117,11.420354
08/31/17 08:58:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.860733,14.653455,20.700874,21.483993,-114.440567,022.5   ,-175.75 ,41.231708,16.744003,6.999547,11.523308
08/31/17 08:59:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.731203,14.524440,20.608501,21.490184,-114.627738,022.4   ,-175.85 ,41.230419,16.700397,6.904076,11.485378
08/31/17 09:00:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.642440,14.552308,20.771316,21.593912,-114.589836,022.3   ,-175.95 ,41.270156,16.726715,6.746162,12.152382
08/31/17 09:01:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.923950,14.646746,20.756868,21.506958,-114.925201,022.5   ,-176.05 ,41.215454,16.693687,6.884724,12.784036
08/31/17 09:02:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.772230,14.715382,20.806924,21.316274,-114.835685,022.7   ,-176.15 ,41.366916,16.595895,6.876725,13.223201
08/31/17 09:03:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.760103,14.747894,20.642044,21.422065,-115.082519,022.9   ,-176.15 ,41.294151,16.780902,6.902270,13.340088
08/31/17 09:04:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.688629,14.922063,20.484130,21.563722,-115.382675,023.0   ,-176.25 ,41.352725,16.677433,6.950263,13.224750
08/31/17 09:05:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.710302,15.068623,20.705003,21.652484,-115.556495,023.1   ,-176.35 ,41.320987,16.648275,6.776094,12.956142
08/31/17 09:06:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.747716,15.161514,20.514320,21.249702,-115.596343,023.2   ,-176.45 ,41.286926,16.639501,6.633404,12.806227
08/31/17 09:07:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.824867,15.218022,20.731063,21.334335,-115.348701,023.2   ,-176.45 ,41.379558,16.698331,6.999031,12.465113
08/31/17 09:08:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.750812,15.118423,20.639463,21.428516,-115.397491,023.1   ,-176.55 ,41.319179,16.708911,6.694815,12.472080
08/31/17 09:09:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.728622,15.165901,21.132041,21.495346,-115.680580,023.1   ,-176.65 ,41.441226,16.667627,6.760870,12.249659
08/31/17 09:10:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.786163,15.040757,20.739580,21.704092,-115.722305,023.0   ,-176.75 ,41.361240,16.749422,6.849632,12.153156
08/31/17 09:11:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.838542,14.978830,20.730031,21.525018,-115.569915,022.9   ,-176.75 ,41.495674,16.691108,6.686558,12.072909
08/31/17 09:12:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.695079,14.926449,20.769510,21.612232,-115.915542,022.8   ,-176.85 ,41.442775,16.743228,6.927557,11.745471
08/31/17 09:13:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.791839,14.888003,20.689521,21.661773,-115.998435,022.7   ,-176.95 ,41.420070,16.671497,6.714425,11.802495
08/31/17 09:14:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.759069,14.826592,20.514320,20.682296,-116.714042,022.6   ,-177.05 ,41.392978,16.364442,6.550061,11.337785
08/31/17 09:15:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.907436,14.789694,20.436395,20.860078,-116.802139,022.5   ,-177.15 ,41.276607,16.351284,6.315513,11.215738
08/31/17 09:16:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.811449,14.772149,20.724355,20.306348,-117.635360,022.4   ,-177.15 ,41.258544,16.367023,6.416402,11.059630
08/31/17 09:17:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.914661,14.728283,20.441040,20.805635,-116.985092,022.3   ,-177.25 ,41.387302,16.314901,6.458718,11.103237
08/31/17 09:18:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.776357,14.625072,20.514062,20.735450,-117.604812,022.3   ,-177.35 ,41.509349,16.451656,6.070385,11.591686
